content_id,client_id,pred_proba,confidence_tier,reason_code,is_declining_label
content_3a7f4f1c58ba,client_f369cb89fc,0.6378482394547895,high,hasn't been refreshed in a while,1
content_dbc9c60adb87,client_8527a891e2,0.6378453203458435,high,one of the older pages in the set,1
content_5508a10bb608,client_f369cb89fc,0.6378206500504257,high,one of the older pages in the set,0
content_552a9396d8dc,client_8527a891e2,0.6378071007355887,high,hasn't been refreshed in a while,0
content_53dbc1ffcf0b,client_f369cb89fc,0.6378070830952721,high,one of the older pages in the set,0
content_e02b544b7a9a,client_f369cb89fc,0.6378009990583527,high,one of the older pages in the set,0
content_a1dfb0636e9c,client_8527a891e2,0.6377923449846291,high,hasn't been refreshed in a while,1
content_d066bbc6e0c2,client_f369cb89fc,0.6377832861526388,high,one of the older pages in the set,1
content_1cb5f2554714,client_f369cb89fc,0.6377808143504596,high,one of the older pages in the set,0
content_1062e150309f,client_f369cb89fc,0.6377496645095365,high,one of the older pages in the set,1
content_1d2233dc3323,client_f369cb89fc,0.6377415542733251,high,hasn't been refreshed in a while,0
content_9f191320f383,client_f369cb89fc,0.6377333586565667,high,one of the older pages in the set,1
content_2d02324d2b0c,client_f369cb89fc,0.6377279562497649,high,one of the older pages in the set,0
content_a01cdf6f5e79,client_f369cb89fc,0.6377258345459694,high,one of the older pages in the set,0
content_addafe3df89b,client_bdd2d3af3a,0.6377014732101508,high,hasn't been refreshed in a while,1
content_c5ac46558df3,client_f369cb89fc,0.6377007783731807,high,one of the older pages in the set,1
content_d660fc1fba2c,client_8527a891e2,0.637686114161958,high,hasn't been refreshed in a while,1
content_8b52bc828676,client_8527a891e2,0.6376823739049562,high,hasn't been refreshed in a while,1
content_82818e437ac1,client_f369cb89fc,0.6375857107225249,high,one of the older pages in the set,1
content_8ef5d43bb725,client_f369cb89fc,0.6375848882395304,high,hasn't been refreshed in a while,0
content_93ebdcd73dd9,client_f369cb89fc,0.6375589447466371,high,one of the older pages in the set,1
content_ed519ddea999,client_f369cb89fc,0.6375042553001513,high,one of the older pages in the set,0
content_aa9a5ef1d884,client_f369cb89fc,0.6375040147273766,high,one of the older pages in the set,1
content_94defa9a6783,client_f369cb89fc,0.6374988286864838,high,one of the older pages in the set,1
content_24514a603a77,client_f369cb89fc,0.6374857217365354,high,one of the older pages in the set,1
content_69bc7f1d3570,client_f369cb89fc,0.6374576680697152,high,targets a highly competitive keyword,0
content_2a5f06c2bfd2,client_f369cb89fc,0.6374074227132743,high,one of the older pages in the set,1
content_268547787415,client_f369cb89fc,0.6374070200961635,high,one of the older pages in the set,1
content_70664afa98a4,client_f369cb89fc,0.6373753064668325,high,one of the older pages in the set,0
content_80d3d61c4846,client_f369cb89fc,0.6373720443501955,high,one of the older pages in the set,1
content_7c59db31efd8,client_f369cb89fc,0.6373634292552519,high,one of the older pages in the set,0
content_4c3440c6f1b9,client_f369cb89fc,0.6373372472321133,high,one of the older pages in the set,0
content_762ad0347f3d,client_f369cb89fc,0.6373274116714799,high,one of the older pages in the set,0
content_17a7b75e1df2,client_8527a891e2,0.6373232096872147,high,hasn't been refreshed in a while,0
content_8598c37f3792,client_f369cb89fc,0.6373195200622073,high,one of the older pages in the set,1
content_e86e004502f7,client_f369cb89fc,0.6373167510537668,high,one of the older pages in the set,1
content_1638f0d2a064,client_f369cb89fc,0.637314210630709,high,one of the older pages in the set,0
content_5f6999309bb5,client_f369cb89fc,0.6372962672225763,high,one of the older pages in the set,0
content_c740eac349f3,client_8527a891e2,0.6372450700984851,high,hasn't been refreshed in a while,1
content_3b1e4d1ee83c,client_f369cb89fc,0.6372155148377762,high,one of the older pages in the set,1
content_241d51cd233c,client_f369cb89fc,0.6371584045431452,high,one of the older pages in the set,1
content_7703e04bff7a,client_f369cb89fc,0.6371371206184654,high,hasn't been refreshed in a while,1
content_5004abcf4b61,client_f369cb89fc,0.6371145884204097,high,one of the older pages in the set,1
content_d5898d99ed25,client_f369cb89fc,0.6371141678449279,high,one of the older pages in the set,0
content_4c9c84b8343d,client_f369cb89fc,0.6370989020823825,high,one of the older pages in the set,0
content_e6c5d6fa7791,client_8527a891e2,0.6370887665912494,high,hasn't been refreshed in a while,0
content_9a2ba4e02292,client_f369cb89fc,0.637042849410504,high,one of the older pages in the set,1
content_a928cb66d230,client_f369cb89fc,0.636993218150499,high,one of the older pages in the set,1
content_47fbca263b16,client_f369cb89fc,0.6369891868811949,high,one of the older pages in the set,0
content_fb5828d5d62f,client_f369cb89fc,0.6369869621269857,high,hasn't been refreshed in a while,1
content_bd4243bfed1d,client_f369cb89fc,0.6369867385344079,high,one of the older pages in the set,1
content_b4b6ec45d9e4,client_8527a891e2,0.6369577924621639,high,hasn't been refreshed in a while,0
content_378c51ef5313,client_f369cb89fc,0.6369568226210185,high,one of the older pages in the set,1
content_fecb8624f9d6,client_f369cb89fc,0.6369282397453798,high,one of the older pages in the set,0
content_91ebaad39a3f,client_f369cb89fc,0.6369029944811506,high,one of the older pages in the set,0
content_7f92ba2acbf7,client_f369cb89fc,0.6368975328673835,high,one of the older pages in the set,0
content_0e00cf2d7787,client_f369cb89fc,0.6368967943170748,high,one of the older pages in the set,0
content_c0b4c660ccdb,client_8527a891e2,0.6368952909169308,high,hasn't been refreshed in a while,0
content_39e637a9cd2b,client_f369cb89fc,0.6368883809035414,high,one of the older pages in the set,0
content_b45d669ab808,client_8527a891e2,0.6368768886279615,high,hasn't been refreshed in a while,0
content_c0540b49b0b3,client_f369cb89fc,0.6368369119476667,high,one of the older pages in the set,0
content_58a4687474f3,client_f369cb89fc,0.6368363096720941,high,one of the older pages in the set,1
content_97ae9323b22f,client_f369cb89fc,0.6368335318837176,high,one of the older pages in the set,1
content_b9a3ac610c64,client_8527a891e2,0.6368255566743853,high,hasn't been refreshed in a while,1
content_3535b372cd43,client_f369cb89fc,0.6367533824484323,high,one of the older pages in the set,0
content_3879128f65a6,client_f369cb89fc,0.6367523444015931,high,one of the older pages in the set,1
content_32097c1cfc4e,client_f369cb89fc,0.6367496715437234,high,hasn't been refreshed in a while,1
content_4a24ce40377e,client_f369cb89fc,0.6367479475601526,high,one of the older pages in the set,0
content_6917e99ae191,client_f369cb89fc,0.6367451310414713,high,one of the older pages in the set,0
content_3f330598d1a6,client_f369cb89fc,0.6367332871730982,high,hasn't been refreshed in a while,1
content_e75a4c8dcaf1,client_f369cb89fc,0.6366855061192398,high,one of the older pages in the set,0
content_9e59c3c921cd,client_8527a891e2,0.6366840597314226,high,hasn't been refreshed in a while,0
content_8c50c8b76450,client_8527a891e2,0.6366837194986942,high,hasn't been refreshed in a while,0
content_94c4557adbde,client_f369cb89fc,0.6365870749814161,high,one of the older pages in the set,0
content_cfabe9fd1d4f,client_f369cb89fc,0.6365767752403827,high,one of the older pages in the set,1
content_c4c6f568084e,client_f369cb89fc,0.6365547573679762,high,one of the older pages in the set,0
content_fe0a9670a08e,client_8527a891e2,0.6365399387739921,high,hasn't been refreshed in a while,0
content_35fb876ad42a,client_f369cb89fc,0.6365373694107423,high,one of the older pages in the set,1
content_5fb8424bac43,client_f369cb89fc,0.6365363990184135,high,one of the older pages in the set,1
content_b5e9e6453511,client_f369cb89fc,0.6365228479393525,high,one of the older pages in the set,1
content_ff102de380d8,client_f369cb89fc,0.6365028770568635,high,one of the older pages in the set,1
content_78bc7e4b8a14,client_8527a891e2,0.6364940384154136,high,hasn't been refreshed in a while,0
content_47806094bb4d,client_f369cb89fc,0.6364900436486872,high,one of the older pages in the set,1
content_054b2d512690,client_f369cb89fc,0.6364655683952989,high,one of the older pages in the set,1
content_21670f9b7917,client_f369cb89fc,0.6364160959298499,high,hasn't been refreshed in a while,0
content_bbb2fe57b49f,client_f369cb89fc,0.6363614147516573,high,hasn't been refreshed in a while,1
content_15a9ca3ffd3e,client_f369cb89fc,0.6363460681285111,high,one of the older pages in the set,1
content_6fafe30f1c8c,client_f369cb89fc,0.6363338420342476,high,hasn't been refreshed in a while,1
content_837ee719f74b,client_f369cb89fc,0.6362947438104044,high,one of the older pages in the set,1
content_09b0c786fb69,client_f369cb89fc,0.6362718165414629,high,one of the older pages in the set,1
content_5fd6ce0b4236,client_8527a891e2,0.636271075359543,high,hasn't been refreshed in a while,1
content_167cb3631905,client_8527a891e2,0.636268433294305,high,hasn't been refreshed in a while,0
content_52a8a945cfc3,client_f369cb89fc,0.6362636448447269,high,one of the older pages in the set,1
content_32b5cefc57a7,client_f369cb89fc,0.6362548674500677,high,hasn't been refreshed in a while,1
content_47733ed83880,client_f369cb89fc,0.6362545520261925,high,one of the older pages in the set,0
content_f72a08df7927,client_f369cb89fc,0.6362464191863448,high,one of the older pages in the set,1
content_0cbc4d4326d5,client_8527a891e2,0.6362102837452369,high,hasn't been refreshed in a while,0
content_451632c0629a,client_f369cb89fc,0.6361938588953555,high,one of the older pages in the set,1
content_a808e255ed8d,client_f369cb89fc,0.6361559960458781,high,one of the older pages in the set,0
content_2c363f32b2ac,client_f369cb89fc,0.6361085139273981,high,one of the older pages in the set,1
content_0444b03c0142,client_f369cb89fc,0.6360786920564809,high,one of the older pages in the set,1
content_500d7264d930,client_8527a891e2,0.636014949636496,high,hasn't been refreshed in a while,1
content_45daf8d6a140,client_8527a891e2,0.635978676270038,high,hasn't been refreshed in a while,1
content_202424f97d35,client_f369cb89fc,0.6358957462589638,high,one of the older pages in the set,0
content_bd9e508a940e,client_f369cb89fc,0.6358787133233952,high,one of the older pages in the set,1
content_5dbc18c7697f,client_f369cb89fc,0.6358760867099267,high,one of the older pages in the set,0
content_d5a9fc0e9ea6,client_f369cb89fc,0.635848236541787,high,one of the older pages in the set,1
content_5a6586e57032,client_8527a891e2,0.6358272092535672,high,one of the older pages in the set,1
content_4a9b9ed29b10,client_f369cb89fc,0.6358218901375184,high,hasn't been refreshed in a while,1
content_8bf0e80d273c,client_8527a891e2,0.6358166740614628,high,hasn't been refreshed in a while,0
content_e1db7ede3c55,client_8527a891e2,0.6358007917209408,high,hasn't been refreshed in a while,0
content_499076ef81ae,client_f369cb89fc,0.6357874956550114,high,one of the older pages in the set,1
content_aff115c49a86,client_f369cb89fc,0.6357811811486876,high,one of the older pages in the set,0
content_ba467e170ece,client_f369cb89fc,0.6357804821297123,high,one of the older pages in the set,0
content_cc1a7065fda5,client_f369cb89fc,0.6357551865280663,high,one of the older pages in the set,0
content_132a80648ff5,client_f369cb89fc,0.6357258379852888,high,one of the older pages in the set,1
content_d47a51e291f1,client_f369cb89fc,0.6357238762831497,high,one of the older pages in the set,0
content_19a0ea97d3c9,client_8527a891e2,0.6356551345382223,high,hasn't been refreshed in a while,1
content_1f1c6b273a44,client_f369cb89fc,0.6356450583616584,high,hasn't been refreshed in a while,1
content_ee36185a4611,client_f369cb89fc,0.635606009425961,high,one of the older pages in the set,1
content_ad5347f06460,client_8527a891e2,0.635603030087167,high,hasn't been refreshed in a while,1
content_ea1569d6257e,client_f369cb89fc,0.6356013387445062,high,one of the older pages in the set,1
content_704dfa134e67,client_f369cb89fc,0.6355824185893227,high,one of the older pages in the set,1
content_0adbfc6a2e45,client_f369cb89fc,0.635558101268777,high,one of the older pages in the set,0
content_c7e4dcbaae4a,client_f369cb89fc,0.6355491443700672,high,one of the older pages in the set,0
content_fdb0d6122e7f,client_f369cb89fc,0.6355388652158562,high,one of the older pages in the set,0
content_b3f2ac089cc6,client_f369cb89fc,0.6355330094354208,high,hasn't been refreshed in a while,1
content_a3346667cc6f,client_f369cb89fc,0.6355250989921503,high,one of the older pages in the set,1
content_76f8fdce4d6e,client_f369cb89fc,0.6355170325721582,high,one of the older pages in the set,1
content_3315313d6930,client_f369cb89fc,0.635514243621427,high,one of the older pages in the set,0
content_9a29756fbe1e,client_f369cb89fc,0.6354715038405966,high,one of the older pages in the set,0
content_e5fb887e4de5,client_f369cb89fc,0.6354683579212984,high,one of the older pages in the set,0
content_a62bf7fa639b,client_f369cb89fc,0.635434567677804,high,targets a highly competitive keyword,1
content_ac23cfe2f09f,client_f369cb89fc,0.6353836735706504,high,hasn't been refreshed in a while,0
content_ae38e41bc7d5,client_f369cb89fc,0.6353825128197226,high,one of the older pages in the set,0
content_51818b6f2a4c,client_f369cb89fc,0.6353801157877597,high,one of the older pages in the set,1
content_6cfc1dadd083,client_f369cb89fc,0.6353607138384325,high,one of the older pages in the set,0
content_487541f6730b,client_8527a891e2,0.6353104960546245,high,hasn't been refreshed in a while,0
content_422ea7d8363a,client_4e07408562,0.6353033243541404,high,hasn't been refreshed in a while,0
content_8ea47b2663a0,client_f369cb89fc,0.6352907709598773,high,one of the older pages in the set,0
content_15e0e6081fe9,client_f369cb89fc,0.6352724662851654,high,one of the older pages in the set,0
content_c0ae32ed1997,client_f369cb89fc,0.6352545983576867,high,hasn't been refreshed in a while,1
content_7fd3b038c9e6,client_f369cb89fc,0.6352434012287959,high,one of the older pages in the set,1
content_efe9b5229db9,client_f369cb89fc,0.6352072675981059,high,one of the older pages in the set,0
content_c82bc0c24241,client_f369cb89fc,0.6352065005583896,high,hasn't been refreshed in a while,1
content_2d82d4f4442e,client_f369cb89fc,0.6351973639987469,high,hasn't been refreshed in a while,0
content_349c549e39da,client_8527a891e2,0.6351200302850205,high,hasn't been refreshed in a while,0
content_10fd31ac61bb,client_8527a891e2,0.6350279435923714,high,hasn't been refreshed in a while,0
content_06e5928c931b,client_f369cb89fc,0.6350183142852724,high,one of the older pages in the set,0
content_3523f5fdc859,client_8527a891e2,0.6349522955953835,high,hasn't been refreshed in a while,0
content_19882bd6373d,client_8527a891e2,0.6349249803331373,high,hasn't been refreshed in a while,1
content_8698288db02c,client_f369cb89fc,0.6349114134979198,high,hasn't been refreshed in a while,1
content_ab6ef50b3616,client_f369cb89fc,0.6348931731442131,high,one of the older pages in the set,1
content_f239c6b2fceb,client_8527a891e2,0.6348473324095996,high,hasn't been refreshed in a while,1
content_ca972e51fe31,client_f369cb89fc,0.6348331254683456,high,one of the older pages in the set,0
content_72cd1ff82a34,client_f369cb89fc,0.634821348226449,high,hasn't been refreshed in a while,0
content_7f003d24f1c8,client_8527a891e2,0.63481983221804,high,hasn't been refreshed in a while,1
content_c0eabdedc403,client_f369cb89fc,0.6348068043726809,high,targets a highly competitive keyword,0
content_04fd376dbfa3,client_f369cb89fc,0.6346935993425626,high,one of the older pages in the set,1
content_721dd9bf180c,client_f369cb89fc,0.6346752472222281,high,one of the older pages in the set,1
content_c0821a6e99cf,client_f369cb89fc,0.6346664634832982,high,one of the older pages in the set,0
content_984c4d31ce8c,client_f369cb89fc,0.6346592136025553,high,one of the older pages in the set,0
content_8f376758eb86,client_f369cb89fc,0.6346566989577168,high,one of the older pages in the set,1
content_30690bb675d2,client_f369cb89fc,0.6345945772208418,high,hasn't been refreshed in a while,1
content_5c5f024cd3a6,client_8527a891e2,0.6345644784783552,high,hasn't been refreshed in a while,0
content_0ca85d2f49be,client_f369cb89fc,0.6345613444837928,high,one of the older pages in the set,1
content_40cb4af260c0,client_f369cb89fc,0.6345262452945901,high,one of the older pages in the set,1
content_b2f8a505c3ea,client_f369cb89fc,0.634525926145574,high,hasn't been refreshed in a while,1
content_67e4a3489ca1,client_f369cb89fc,0.6345250323464954,high,hasn't been refreshed in a while,1
content_258f1280e3fe,client_f369cb89fc,0.6345197001994508,high,hasn't been refreshed in a while,0
content_2e7e65ab8ea6,client_f369cb89fc,0.6344659483759296,high,one of the older pages in the set,1
content_1e43fd141a03,client_8527a891e2,0.6344187644582848,high,hasn't been refreshed in a while,1
content_7074b1199a78,client_f369cb89fc,0.6344148589627271,high,one of the older pages in the set,1
content_4b08ae561a4c,client_f369cb89fc,0.6344066390456073,high,one of the older pages in the set,0
content_f13a486a08f2,client_8527a891e2,0.6342922579195971,high,hasn't been refreshed in a while,0
content_2278af03fbbf,client_8527a891e2,0.6341927774309134,high,hasn't been refreshed in a while,0
content_8fd245d1965b,client_8527a891e2,0.6341899401314744,high,hasn't been refreshed in a while,0
content_2a14694cca5f,client_f369cb89fc,0.6341452217970691,high,hasn't been refreshed in a while,1
content_c9bf83ce9dd1,client_f369cb89fc,0.6341369012438761,high,one of the older pages in the set,0
content_3c62618cdd85,client_f369cb89fc,0.634103590542036,high,one of the older pages in the set,1
content_a9a777f92572,client_434c9b5ae5,0.634100122059209,high,hasn't been refreshed in a while,0
content_96d0b45a2268,client_f369cb89fc,0.6340872187672083,high,one of the older pages in the set,1
content_e4135f4031ea,client_f369cb89fc,0.6340589967059588,high,targets a highly competitive keyword,1
content_9440a40f6f4a,client_8527a891e2,0.634035420723892,high,hasn't been refreshed in a while,1
content_1cae0767ba64,client_f369cb89fc,0.634031227534064,high,hasn't been refreshed in a while,1
content_f3f5b1aa5308,client_f369cb89fc,0.6340294690223935,high,targets a highly competitive keyword,1
content_5400d7a7b5a0,client_f369cb89fc,0.6340196706467764,high,one of the older pages in the set,1
content_81daf6da2ed4,client_8527a891e2,0.6339644035575985,high,hasn't been refreshed in a while,0
content_65413064e2f9,client_f369cb89fc,0.6339615707478691,high,hasn't been refreshed in a while,1
content_792cf1b9a0c8,client_f369cb89fc,0.6339387218645655,high,one of the older pages in the set,1
content_43fb79265218,client_8527a891e2,0.6338586701915038,high,hasn't been refreshed in a while,0
content_444e3caf7e18,client_8527a891e2,0.6338165605457587,high,hasn't been refreshed in a while,0
content_5072890ee893,client_f369cb89fc,0.6337545684118946,high,hasn't been refreshed in a while,1
content_e489a56b1b9f,client_f369cb89fc,0.6336698963211439,high,hasn't been refreshed in a while,1
content_7785035cca99,client_f369cb89fc,0.6335616272401492,high,hasn't been refreshed in a while,1
content_5e2eda7398eb,client_f369cb89fc,0.633538943768468,high,one of the older pages in the set,1
content_1f7ef289aa97,client_f369cb89fc,0.6335094778790556,high,hasn't been refreshed in a while,1
content_bfec24fd6a60,client_f369cb89fc,0.6334979238864699,high,one of the older pages in the set,1
content_cb2d43abb7f6,client_f369cb89fc,0.6334788102415827,high,hasn't been refreshed in a while,1
content_f6c21596a9d7,client_f369cb89fc,0.6334576549402151,high,hasn't been refreshed in a while,1
content_d81d8c631f61,client_f369cb89fc,0.6333320074155104,high,hasn't been refreshed in a while,0
content_2d1825cd5280,client_8527a891e2,0.6333119127520433,high,hasn't been refreshed in a while,1
content_b3064bf4f105,client_f369cb89fc,0.6332950373662142,high,one of the older pages in the set,0
content_8cbd08b4d595,client_8527a891e2,0.6332680979452389,high,hasn't been refreshed in a while,1
content_45a8b74d4be2,client_4e07408562,0.6332277532750131,high,hasn't been refreshed in a while,0
content_548d54f56d19,client_8527a891e2,0.6332245217789435,high,hasn't been refreshed in a while,1
content_d983fb4ec74f,client_8527a891e2,0.6332075655980388,high,hasn't been refreshed in a while,1
content_c42047cbce20,client_f369cb89fc,0.6331824013227775,high,one of the older pages in the set,0
content_709da7bf601e,client_f369cb89fc,0.6331459169136175,high,one of the older pages in the set,1
content_6daa046e195c,client_8527a891e2,0.6331391502644462,high,hasn't been refreshed in a while,0
content_102d1a1e54a6,client_f369cb89fc,0.6331313659467143,high,hasn't been refreshed in a while,1
content_0eae5bca3f17,client_f369cb89fc,0.6330953745788763,high,hasn't been refreshed in a while,1
content_e8be66dc64da,client_f369cb89fc,0.6330933612750134,high,one of the older pages in the set,1
content_9264de4c358f,client_8527a891e2,0.6330799841357657,high,hasn't been refreshed in a while,0
content_5ac91b2d8b38,client_8527a891e2,0.6330614833226728,high,hasn't been refreshed in a while,1
content_4ef888bc7987,client_f369cb89fc,0.633035646953695,high,hasn't been refreshed in a while,1
content_1cbf234b0599,client_f369cb89fc,0.6329472776486151,high,one of the older pages in the set,1
content_8fc05eff4a33,client_f369cb89fc,0.6329093584942719,high,hasn't been refreshed in a while,1
content_9e67fb86d1a0,client_f369cb89fc,0.6328908204643852,high,one of the older pages in the set,0
content_87fa79bb8ec0,client_f369cb89fc,0.6328882989306449,high,one of the older pages in the set,0
content_ecbaa580fb86,client_434c9b5ae5,0.6328441511379641,high,hasn't been refreshed in a while,0
content_dc936e2a4bed,client_f369cb89fc,0.632829434315833,high,hasn't been refreshed in a while,1
content_45c48b701376,client_8527a891e2,0.6328228264649075,high,hasn't been refreshed in a while,1
content_9d70410bbefe,client_8527a891e2,0.6328085854939667,high,hasn't been refreshed in a while,1
content_ce5fb58068f4,client_f369cb89fc,0.6327910963990311,high,one of the older pages in the set,0
content_ddfe12fa817b,client_f369cb89fc,0.6327738033660492,high,one of the older pages in the set,0
content_240b4740fa30,client_8527a891e2,0.6327709754971436,high,shorter than typical for this content type,1
content_ccfaa94cd245,client_8527a891e2,0.6327400807513756,high,hasn't been refreshed in a while,0
content_f14d1dd58226,client_8527a891e2,0.6326629970360116,high,hasn't been refreshed in a while,1
content_8b4f0dbe11a9,client_8527a891e2,0.6326547042312475,high,hasn't been refreshed in a while,1
content_3b11268af36e,client_8527a891e2,0.6326309354261842,high,hasn't been refreshed in a while,0
content_32a3582ed699,client_f369cb89fc,0.6326292042258848,high,one of the older pages in the set,1
content_e0995c3f3180,client_8527a891e2,0.6326111456752623,high,hasn't been refreshed in a while,0
content_d8f4eb2d1a32,client_f369cb89fc,0.6325953406542966,high,one of the older pages in the set,0
content_b23ecee1eaf1,client_8527a891e2,0.6325933340501801,high,hasn't been refreshed in a while,0
content_1cc2d0c15fc6,client_f369cb89fc,0.6325640333975304,high,hasn't been refreshed in a while,1
content_74ed7b370eb8,client_8527a891e2,0.6325618724020431,high,hasn't been refreshed in a while,0
content_fb1443847c2e,client_f369cb89fc,0.6325549851885601,high,one of the older pages in the set,0
content_1777590f5506,client_f369cb89fc,0.6325255782666456,high,one of the older pages in the set,1
content_66a9e17988f9,client_f369cb89fc,0.6325160808974033,high,one of the older pages in the set,1
content_1592de3c5e62,client_8527a891e2,0.6324688791620648,high,hasn't been refreshed in a while,0
content_7bf3ad78487a,client_8527a891e2,0.6324461866417228,high,hasn't been refreshed in a while,0
content_5ef76f383560,client_f369cb89fc,0.632420948359176,high,hasn't been refreshed in a while,1
content_77154073d2ff,client_f369cb89fc,0.6323452398924997,high,hasn't been refreshed in a while,0
content_e7d48456ff77,client_f369cb89fc,0.6323445901574843,high,hasn't been refreshed in a while,1
content_95a51bc91a86,client_f369cb89fc,0.6323089970546469,high,one of the older pages in the set,0
content_1f550a070f07,client_f369cb89fc,0.6323067396645332,high,one of the older pages in the set,1
content_ace1680995f5,client_8527a891e2,0.6322988898375492,high,hasn't been refreshed in a while,0
content_16fbae3f28dd,client_f369cb89fc,0.6322763893068657,high,char_count,1
content_7cd66839b508,client_8527a891e2,0.6322425281552467,high,hasn't been refreshed in a while,0
content_5ec81b962409,client_8527a891e2,0.6322281637940936,high,hasn't been refreshed in a while,0
content_db734dacfe53,client_f369cb89fc,0.6322029415625581,high,hasn't been refreshed in a while,1
content_a317044eb190,client_f369cb89fc,0.6321869162133654,high,one of the older pages in the set,0
content_df90bf6b7d9c,client_f369cb89fc,0.6321826035934536,high,targets a highly competitive keyword,1
content_01d21ee8ee13,client_f369cb89fc,0.6321806621296897,high,hasn't been refreshed in a while,1
content_bb2159ee87a3,client_f369cb89fc,0.6321767944633432,high,hasn't been refreshed in a while,0
content_8f1409b2674e,client_8527a891e2,0.6321734881162014,high,hasn't been refreshed in a while,0
content_5588d5185277,client_f369cb89fc,0.6321484648701987,high,hasn't been refreshed in a while,0
content_2f26cc677aad,client_8527a891e2,0.6321163535352885,high,hasn't been refreshed in a while,0
content_d0f7c342f563,client_f369cb89fc,0.6321132238248189,high,one of the older pages in the set,1
content_8d3d36fb50bb,client_f369cb89fc,0.6320848654350207,high,one of the older pages in the set,1
content_7e24f3b27d73,client_8527a891e2,0.6320520905316247,high,hasn't been refreshed in a while,1
content_370f162b9110,client_8527a891e2,0.632029630057978,high,hasn't been refreshed in a while,1
content_e8baefc221d3,client_8527a891e2,0.6320273944232544,high,hasn't been refreshed in a while,0
content_654bf4030796,client_f369cb89fc,0.6320179532931325,high,one of the older pages in the set,0
content_ec301d20bffd,client_8527a891e2,0.631995288334365,high,hasn't been refreshed in a while,1
content_800619815f32,client_8527a891e2,0.6319694195057377,high,hasn't been refreshed in a while,1
content_989ed7a15341,client_f369cb89fc,0.6318962812747229,high,one of the older pages in the set,0
content_e550bce46978,client_8527a891e2,0.6318713887005296,high,hasn't been refreshed in a while,1
content_56077c187b5d,client_8527a891e2,0.6318680527940473,high,hasn't been refreshed in a while,0
content_0e57843e6749,client_8527a891e2,0.631857021394012,high,hasn't been refreshed in a while,0
content_a9631f531f4d,client_f369cb89fc,0.6318430022095342,high,one of the older pages in the set,0
content_22f4d2f58c42,client_434c9b5ae5,0.6318263850001989,high,hasn't been refreshed in a while,0
content_e15068147154,client_f369cb89fc,0.6317268726321397,high,targets a highly competitive keyword,0
content_bd09429b5300,client_f369cb89fc,0.631719512050489,high,hasn't been refreshed in a while,1
content_65b1c7d69af0,client_8527a891e2,0.6316883546142316,high,hasn't been refreshed in a while,0
content_01e6f180a032,client_8527a891e2,0.63167209320491,high,hasn't been refreshed in a while,1
content_049ed55f04f1,client_8527a891e2,0.6316631037395265,high,one of the older pages in the set,1
content_d800cce05023,client_8527a891e2,0.6316528509728684,high,hasn't been refreshed in a while,1
content_f60400155074,client_f369cb89fc,0.6315892275432834,high,hasn't been refreshed in a while,0
content_0b10e0fdb03b,client_8527a891e2,0.6315223706700359,high,hasn't been refreshed in a while,1
content_29ffa7b58884,client_8527a891e2,0.6315089831806716,high,hasn't been refreshed in a while,0
content_cb99813a2f8e,client_f369cb89fc,0.6315036398439834,high,hasn't been refreshed in a while,1
content_c9e010f15592,client_8527a891e2,0.6314806957910728,high,hasn't been refreshed in a while,1
content_7c2dbf3b0577,client_8527a891e2,0.6314284590138269,high,hasn't been refreshed in a while,0
content_63484de88c09,client_f369cb89fc,0.6314223174967349,high,hasn't been refreshed in a while,0
content_62193710bde8,client_8527a891e2,0.6313411549776572,high,one of the older pages in the set,0
content_0e22f3e72c38,client_8527a891e2,0.631269823156183,high,one of the older pages in the set,1
content_4101fc919060,client_8527a891e2,0.6312573573918998,high,hasn't been refreshed in a while,1
content_6ab05b9d2cd8,client_f369cb89fc,0.6312366537373172,high,one of the older pages in the set,0
content_7fbcb3c2bf89,client_8527a891e2,0.6311813876480825,high,hasn't been refreshed in a while,1
content_9e40f2d86a76,client_8527a891e2,0.631163292609303,high,hasn't been refreshed in a while,1
content_925d5c673b05,client_f369cb89fc,0.6310611028879783,high,one of the older pages in the set,0
content_4d9ab09aad97,client_8527a891e2,0.6310373681182965,high,hasn't been refreshed in a while,0
content_cf18d0786169,client_8527a891e2,0.6310335416379507,high,hasn't been refreshed in a while,1
content_797cb8b2c397,client_8527a891e2,0.6310329746880956,high,hasn't been refreshed in a while,1
content_643711d5a1ef,client_f369cb89fc,0.6310288916165903,high,one of the older pages in the set,1
content_3cb90b012eee,client_f369cb89fc,0.6309973221372925,high,hasn't been refreshed in a while,1
content_cc908a61bc6b,client_f369cb89fc,0.630996011659492,high,hasn't been refreshed in a while,0
content_36dd471dc460,client_8527a891e2,0.6309596413216343,high,hasn't been refreshed in a while,1
content_4e4c3c7d57a1,client_f369cb89fc,0.6309528286909147,high,hasn't been refreshed in a while,1
content_a9ca62a8a9eb,client_8527a891e2,0.6309339081142661,high,hasn't been refreshed in a while,1
content_e7c9466c83ff,client_f369cb89fc,0.6308848498612116,high,one of the older pages in the set,1
content_aec39ca4baa1,client_f369cb89fc,0.6307976017501173,high,hasn't been refreshed in a while,0
content_fbc10a3efc41,client_f369cb89fc,0.6307441372319881,high,hasn't been refreshed in a while,1
content_6c1f062a1de8,client_f369cb89fc,0.630703831127369,high,one of the older pages in the set,1
content_67a8646a7b6e,client_8527a891e2,0.6306836296741597,high,hasn't been refreshed in a while,0
